_id,Ward1992 Code,Ward1992 Name,Year,Number of Farms,Number of lfa farms,Number of non lfa farms,Total area farmed in hectares,Average SO/farm   ( '000 ),Total crops in hectares,Total grass & rough grazing in hectares,Total number of cattle,Total number of sheep,Total number of pigs,Total number of poultry ('000),Number of farmers,Number of self employed,Number of spouses,Number of Other workers,Total number of Agricultural labour
2760,95SS28,Tonagh,2014,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2761,95SS29,Twinbrook,2014,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2762,95SS30,Wallace Park,2014,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2763,95TT01,Ballymaguigan,2014,60,32,28,2135,73,162,1945,5502,1000,5,12,78,42,19,39,136
2764,95TT02,Bellaghy,2014,74,72,2,2124,64,127,1962,4563,1112,2228,48,83,40,14,47,144
2850,95XX02,Ballyholme,2014,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2765,95TT03,Castledawson,2014,34,20,14,1363,54,51,1305,2224,922,1073,12,43,28,8,22,73
2766,95TT04,Draperstown,2014,91,88,3,6989,30,34,6882,2796,19650,65,0,107,53,15,45,167
2767,95TT05,Glebe MAGHERAFELT,2014,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2768,95TT06,Gulladuff,2014,86,57,29,2279,52,164,2075,4687,5011,2817,0,97,52,13,33,143
2769,95TT07,Knockcloghrim,2014,98,70,28,2967,54,183,2700,6090,3649,2249,0,115,64,16,49,180
2770,95TT08,Lecumpher,2014,140,59,81,4804,68,407,4274,9427,7548,6284,18,171,93,44,55,270
2771,95TT09,Lower Glenshane,2014,179,174,5,8256,36,45,8179,4681,36494,0,98,210,99,32,77,319
2772,95TT10,Maghera,2014,9,9,0,224,20,0,224,268,927,0,0,9,2,1,4,14
2773,95TT11,Swatragh,2014,144,136,8,5578,31,94,5427,6223,15157,1,17,167,75,40,54,261
2774,95TT12,Tobermore,2014,111,63,48,4526,65,288,4080,6831,12033,3264,1,143,89,28,52,223
2775,95TT13,Townparks East,2014,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2776,95TT14,Townparks West,2014,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2777,95TT15,Upperlands,2014,112,58,54,3225,53,190,3001,6957,7824,414,16,138,68,17,57,212
2778,95TT16,Valley MAGHERAFELT,2014,79,54,25,2667,79,202,2426,6790,1495,932,8,100,57,26,42,168
2779,95UU01,Armoy,2014,41,36,5,2025,53,39,1968,1773,7891,0,0,50,31,6,8,64
2780,95UU02,Ballylough,2014,12,4,8,770,190,34,722,2234,641,0,20,18,17,6,8,32
2781,95UU03,Bonamargy and Rathlin,2014,16,16,0,1584,31,0,1555,552,2834,0,0,19,10,8,7,34
2782,95UU04,Bushmills,2014,5,4,1,335,36,18,317,208,1002,0,0,7,4,3,3,13
2783,95UU05,Carnmoon,2014,45,36,9,2470,133,196,2214,5539,3246,0,61,64,41,14,26,104
2784,95UU06,Dalriada,2014,6,6,0,216,20,4,208,64,1275,0,0,6,3,1,8,15
2785,95UU07,Dunseverick,2014,67,54,13,3628,109,380,3154,6094,7213,3260,40,92,62,20,33,145
2786,95UU08,Glenaan,2014,31,31,0,1069,33,4,1062,511,6080,0,24,35,20,10,9,54
2787,95UU09,Glenariff,2014,50,47,3,4414,54,168,4224,894,19426,0,18,57,30,10,28,95
2788,95UU10,Glendun,2014,85,85,0,7023,36,0,6966,1983,35769,0,0,98,65,22,44,164
2789,95UU11,Glenshesk,2014,73,73,0,8079,57,26,7932,3409,41881,24,11,89,64,24,47,160
2791,95UU13,Kinbane,2014,53,52,1,2762,52,178,2545,3208,8806,0,0,65,39,13,32,110
2792,95UU14,Knocklayd,2014,8,8,0,544,61,0,543,384,5721,0,0,10,6,1,6,17
2793,95UU15,Moss-Side and Moyarget,2014,58,53,5,3321,134,229,3048,6729,14090,0,65,73,53,17,33,123
2794,95VV01,Annalong,2014,68,57,11,1668,56,14,1644,3643,7260,589,1,84,40,17,22,123
2795,95VV02,Ballybot,2014,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2796,95VV03,Bessbrook,2014,8,8,0,140,54,0,140,285,94,0,0,8,3,1,2,11
2797,95VV04,Binnian,2014,137,88,49,3029,44,138,2859,5675,14022,3777,0,175,75,33,54,262
2798,95VV05,Burren & Kilbroney,2014,123,118,5,2772,31,11,2684,4256,10726,1997,1,146,62,26,32,204
2799,95VV06,Camlough,2014,103,100,3,2389,30,29,2349,4419,2718,1692,0,116,42,13,33,162
2800,95VV07,Clonallan,2014,6,6,0,95,13,0,93,69,136,0,0,6,1,1,5,12
2801,95VV08,Creggan,2014,242,235,7,4595,25,5,4539,10816,1688,68,6,267,104,41,46,354
2802,95VV09,Crossmaglen,2014,90,88,2,1202,17,0,1196,2990,133,0,0,96,24,11,17,124
2803,95VV10,Daisy Hill,2014,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2804,95VV11,Derryleckagh,2014,35,32,3,793,56,6,787,2180,285,0,93,42,24,6,13,61
2805,95VV12,Derrymore,2014,12,12,0,245,170,7,237,764,0,0,15,12,9,1,15,28
2806,95VV13,Donaghmore NEWRY,2014,149,40,109,4195,73,597,3567,9518,8224,2739,152,186,99,48,70,304
2807,95VV14,Drumalane,2014,5,5,0,114,32,0,112,251,0,0,0,5,4,1,4,10
2808,95VV15,Drumgullion,2014,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2809,95VV16,Fathom,2014,82,82,0,1433,19,15,1411,2382,2315,0,0,84,28,6,18,108
2810,95VV17,Forkhill,2014,100,97,3,2108,27,1,2096,4557,741,923,0,115,39,17,21,153
2811,95VV18,Kilkeel Central,2014,25,11,14,587,38,100,480,724,1596,8,0,31,15,7,6,44
2812,95VV19,Kilkeel South,2014,18,3,15,615,69,90,525,1177,2485,1731,0,22,12,6,15,43
2813,95VV20,Lisnacree,2014,165,120,45,5321,45,371,4892,6179,21248,1214,24,192,111,40,105,337
2814,95VV21,Mayobridge,2014,172,133,39,4526,73,267,4240,9435,12906,97,124,203,114,44,72,319
2815,95VV22,Newtownhamilton,2014,230,226,4,5660,55,77,5548,14162,5746,8,117,261,144,56,65,382
2816,95VV23,Rostrevor,2014,39,37,2,1040,39,27,998,1229,7340,1585,0,49,25,12,22,83
2817,95VV24,Seaview,2014,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2818,95VV25,Silver Bridge,2014,189,187,2,4186,21,16,4143,6414,5032,22,0,214,82,32,45,291
2819,95VV26,Spelga,2014,206,145,61,6070,43,252,5793,6719,34204,2443,127,241,113,45,75,361
2820,95VV27,ST Marys,2014,5,5,0,54,40,0,54,126,123,617,0,5,0,0,1,6
2821,95VV28,ST Patricks,2014,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2822,95VV29,Tullyhappy,2014,156,103,53,5963,117,296,5648,16903,5332,2961,85,206,117,35,83,324
2823,95VV30,Windsor Hill,2014,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2824,95WW01,Abbey,2014,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2825,95WW02,Ballyclare North,2014,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2826,95WW03,Ballyclare South,2014,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2827,95WW04,Ballyduff,2014,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2828,95WW05,Ballyhenry,2014,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2829,95WW06,Ballynure,2014,98,79,19,4856,100,60,4771,9319,7974,10672,0,122,73,30,43,195
2830,95WW07,Ballyrobert,2014,39,5,34,1585,77,101,1474,3111,1795,2,0,43,27,16,33,92
2831,95WW08,Burnthill,2014,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2832,95WW09,Carnmoney,2014,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2833,95WW10,Cloughfern,2014,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2834,95WW11,Collinbridge,2014,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2835,95WW12,Coole,2014,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2836,95WW13,Doagh,2014,38,18,20,1827,103,243,1580,3445,1909,4083,5,46,29,13,35,94
2837,95WW14,Dunanney,2014,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2838,95WW15,Glebe Nabbey,2014,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2839,95WW16,Glengormley,2014,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2840,95WW17,Hawthorne,2014,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2841,95WW18,Hightown,2014,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2842,95WW19,Jordanstown,2014,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2843,95WW20,Mallusk,2014,27,8,19,925,64,122,798,1371,481,950,0,29,14,8,10,47
2844,95WW21,Monkstown,2014,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
